order_line_id,order_id,product_id,quantity,unit_price,discount_pct,gross_sales,net_sales,cost_amount,profit
OL000270268,OR0115841,PR00724,1,56.55,0.05,56.55,53.72,28.02,25.7
OL000270269,OR0115841,PR00945,2,187.35,0.2,374.7,299.76,141.98,157.78
OL000270270,OR0115841,PR00472,1,10.93,0.0,10.93,10.93,6.18,4.75
OL000270271,OR0115841,PR01039,1,125.04,0.0,125.04,125.04,58.78,66.26
OL000270272,OR0115841,PR01526,2,85.3,0.1,170.6,153.54,78.32,75.22
OL000270273,OR0115842,PR00533,1,37.89,0.05,37.89,36.0,16.18,19.82
OL000270274,OR0115843,PR01539,1,317.99,0.0,317.99,317.99,154.91,163.08
OL000270275,OR0115843,PR00599,4,18.17,0.0,72.68,72.68,26.44,46.24
OL000270276,OR0115844,PR01052,1,25.22,0.25,25.22,18.92,10.09,8.83
OL000270277,OR0115844,PR01227,1,15.45,0.2,15.45,12.36,10.44,1.92
OL000270278,OR0115844,PR00970,1,189.59,0.0,189.59,189.59,88.36,101.23
OL000270279,OR0115844,PR00455,1,6.32,0.0,6.32,6.32,3.68,2.64
OL000270280,OR0115845,PR01203,4,69.7,0.05,278.8,264.86,127.8,137.06
OL000270281,OR0115845,PR00259,1,13.63,0.0,13.63,13.63,6.93,6.7
OL000270282,OR0115845,PR01724,2,12.66,0.0,25.32,25.32,10.26,15.06
OL000270283,OR0115845,PR00122,2,165.94,0.15,331.88,282.1,123.56,158.54
OL000270284,OR0115846,PR00818,2,5.62,0.0,11.24,11.24,5.82,5.42
OL000270285,OR0115846,PR00938,2,94.6,0.0,189.2,189.2,81.12,108.08
OL000270286,OR0115846,PR00697,1,624.86,0.0,624.86,624.86,276.64,348.22
OL000270287,OR0115846,PR01139,1,302.9,0.0,302.9,302.9,111.34,191.56
OL000270288,OR0115846,PR00590,1,10.94,0.0,10.94,10.94,7.8,3.14
OL000270289,OR0115846,PR01682,1,38.37,0.0,38.37,38.37,28.43,9.94
OL000270290,OR0115847,PR00183,2,17.88,0.0,35.76,35.76,19.86,15.9
OL000270291,OR0115847,PR01449,1,35.0,0.0,35.0,35.0,17.51,17.49
OL000270292,OR0115848,PR01234,2,20.25,0.05,40.5,38.48,21.56,16.92
OL000270293,OR0115848,PR00146,1,566.23,0.15,566.23,481.3,287.45,193.85
OL000270294,OR0115849,PR00499,2,86.66,0.05,173.32,164.65,131.06,33.59
OL000270295,OR0115849,PR01630,1,25.61,0.0,25.61,25.61,11.84,13.77
OL000270296,OR0115850,PR00817,1,107.69,0.0,107.69,107.69,70.93,36.76
OL000270297,OR0115850,PR00257,1,113.83,0.05,113.83,108.14,71.82,36.32
OL000270298,OR0115850,PR00679,1,40.2,0.05,40.2,38.19,15.01,23.18
OL000270299,OR0115850,PR00448,1,438.56,0.0,438.56,438.56,229.31,209.25
OL000270300,OR0115850,PR01031,5,299.54,0.25,1497.7,1123.28,619.35,503.93
OL000270301,OR0115851,PR00899,1,456.11,0.0,456.11,456.11,198.4,257.71
OL000270302,OR0115851,PR01662,2,36.74,0.0,73.48,73.48,40.32,33.16
OL000270303,OR0115851,PR00665,2,161.9,0.0,323.8,323.8,193.48,130.32
OL000270304,OR0115852,PR01435,2,18.93,0.0,37.86,37.86,14.18,23.68
OL000270305,OR0115852,PR00819,1,48.4,0.0,48.4,48.4,33.1,15.3
OL000270306,OR0115853,PR00669,4,250.44,0.0,1001.76,1001.76,408.32,593.44
OL000270307,OR0115854,PR00171,2,15.28,0.0,30.56,30.56,21.52,9.04
OL000270308,OR0115854,PR00412,1,10.62,0.0,10.62,10.62,4.85,5.77
OL000270309,OR0115854,PR01665,3,21.64,0.15,64.92,55.18,24.87,30.31
OL000270310,OR0115855,PR00441,2,9.39,0.15,18.78,15.96,7.94,8.02
OL000270311,OR0115856,PR01283,5,8.76,0.0,43.8,43.8,29.1,14.7
OL000270312,OR0115856,PR00068,1,7.54,0.0,7.54,7.54,4.32,3.22
OL000270313,OR0115856,PR01283,3,8.76,0.1,26.28,23.65,17.46,6.19
OL000270314,OR0115857,PR01148,2,265.47,0.0,530.94,530.94,202.46,328.48
OL000270315,OR0115857,PR01416,3,234.5,0.05,703.5,668.32,308.46,359.86
OL000270316,OR0115857,PR01127,2,126.67,0.0,253.34,253.34,160.2,93.14
OL000270317,OR0115858,PR01514,1,234.67,0.0,234.67,234.67,97.4,137.27
OL000270318,OR0115859,PR00451,1,122.1,0.05,122.1,115.99,44.92,71.07
OL000270319,OR0115859,PR00423,1,7.4,0.1,7.4,6.66,4.17,2.49
OL000270320,OR0115859,PR00993,2,312.61,0.2,625.22,500.18,280.78,219.4
OL000270321,OR0115860,PR00534,5,9.74,0.05,48.7,46.26,19.1,27.16
OL000270322,OR0115861,PR01104,3,5.01,0.2,15.03,12.02,10.08,1.94
OL000270323,OR0115861,PR00174,3,26.98,0.15,80.94,68.8,29.31,39.49
OL000270324,OR0115861,PR00923,3,64.25,0.0,192.75,192.75,81.72,111.03
OL000270325,OR0115862,PR01225,5,96.52,0.0,482.6,482.6,255.05,227.55
OL000270326,OR0115862,PR00497,2,7.22,0.0,14.44,14.44,8.34,6.1
OL000270327,OR0115862,PR01334,1,6.52,0.05,6.52,6.19,2.8,3.39
OL000270328,OR0115863,PR00300,3,161.83,0.15,485.49,412.67,213.72,198.95
OL000270329,OR0115864,PR01019,4,18.83,0.15,75.32,64.02,37.96,26.06
OL000270330,OR0115865,PR01645,1,265.33,0.05,265.33,252.06,118.75,133.31
OL000270331,OR0115866,PR01163,1,195.58,0.05,195.58,185.8,92.77,93.03
OL000270332,OR0115866,PR00753,1,274.1,0.05,274.1,260.4,192.08,68.32
OL000270333,OR0115867,PR00767,2,5.7,0.0,11.4,11.4,7.96,3.44
OL000270334,OR0115868,PR00835,2,281.91,0.0,563.82,563.82,252.82,311.0
OL000270335,OR0115869,PR00106,2,66.79,0.2,133.58,106.86,66.84,40.02
OL000270336,OR0115870,PR00061,1,190.64,0.1,190.64,171.58,96.53,75.05
OL000270337,OR0115870,PR00830,1,8.03,0.0,8.03,8.03,5.63,2.4
OL000270338,OR0115871,PR00920,2,18.65,0.0,37.3,37.3,19.66,17.64
OL000270339,OR0115872,PR01366,1,9.95,0.0,9.95,9.95,5.74,4.21
OL000270340,OR0115873,PR00830,1,8.03,0.2,8.03,6.42,5.63,0.79
OL000270341,OR0115874,PR00178,8,351.75,0.0,2814.0,2814.0,1092.48,1721.52
OL000270342,OR0115874,PR01066,1,290.17,0.0,290.17,290.17,130.02,160.15
OL000270343,OR0115874,PR01583,5,497.87,0.2,2489.35,1991.48,1495.95,495.53
OL000270344,OR0115875,PR00521,3,18.82,0.0,56.46,56.46,22.89,33.57
OL000270345,OR0115876,PR00649,1,128.49,0.1,128.49,115.64,56.29,59.35
OL000270346,OR0115876,PR00225,2,338.06,0.05,676.12,642.31,314.26,328.05
OL000270347,OR0115877,PR00105,1,50.01,0.0,50.01,50.01,21.74,28.27
OL000270348,OR0115878,PR01666,1,5.42,0.05,5.42,5.15,3.08,2.07
OL000270349,OR0115878,PR00908,2,102.16,0.2,204.32,163.46,127.06,36.4
OL000270350,OR0115878,PR01111,1,22.36,0.0,22.36,22.36,10.52,11.84
OL000270351,OR0115879,PR00096,2,7.23,0.0,14.46,14.46,6.6,7.86
OL000270352,OR0115880,PR00661,2,55.47,0.0,110.94,110.94,81.4,29.54
OL000270353,OR0115881,PR00068,3,7.54,0.0,22.62,22.62,12.96,9.66
OL000270354,OR0115882,PR01741,4,26.86,0.0,107.44,107.44,41.84,65.6
OL000270355,OR0115883,PR01548,1,215.61,0.2,215.61,172.49,77.43,95.06
OL000270356,OR0115884,PR00682,1,81.66,0.0,81.66,81.66,36.23,45.43
OL000270357,OR0115884,PR01270,1,30.52,0.0,30.52,30.52,18.66,11.86
OL000270358,OR0115884,PR01361,2,10.39,0.0,20.78,20.78,16.16,4.62
OL000270359,OR0115885,PR01726,1,8.72,0.25,8.72,6.54,4.84,1.7
OL000270360,OR0115886,PR00858,1,39.29,0.0,39.29,39.29,20.6,18.69
OL000270361,OR0115886,PR00458,1,17.81,,17.81,17.81,9.85,7.96
OL000270362,OR0115887,PR01669,1,42.48,0.0,42.48,42.48,24.84,17.64
OL000270363,OR0115887,PR00758,1,6.37,0.15,6.37,5.41,3.28,2.13
OL000270364,OR0115888,PR00940,1,5.51,0.05,5.51,5.23,2.9,2.33
OL000270365,OR0115888,PR00847,1,1036.5,0.0,1036.5,1036.5,413.2,623.3
OL000270366,OR0115888,PR00229,1,28.06,0.0,28.06,28.06,22.34,5.72
OL000270367,OR0115888,PR00961,1,178.5,0.15,178.5,151.72,83.35,68.37
OL000270368,OR0115888,PR00033,1,248.99,0.1,248.99,224.09,157.03,67.06
OL000270369,OR0115889,PR01132,2,18.33,0.25,36.66,27.49,23.94,3.55
OL000270370,OR0115889,PR01088,1,19.7,0.0,19.7,19.7,10.19,9.51
OL000270371,OR0115889,PR00647,1,303.11,0.05,303.11,287.95,134.65,153.3
OL000270372,OR0115890,PR01786,1,67.45,0.0,67.45,67.45,39.42,28.03
OL000270373,OR0115891,PR00843,1,19.42,0.0,19.42,19.42,8.47,10.95
OL000270374,OR0115891,PR01607,2,16.31,0.1,32.62,29.36,24.78,4.58
OL000270375,OR0115892,PR00222,4,10.73,0.0,42.92,42.92,17.52,25.4
OL000270376,OR0115893,PR00769,4,47.12,0.0,188.48,188.48,135.0,53.48
OL000270377,OR0115894,PR01679,1,39.68,0.25,39.68,29.76,15.11,14.65
OL000270378,OR0115894,PR00353,1,39.38,0.15,39.38,33.47,20.47,13.0
OL000270379,OR0115894,PR00517,2,14.78,0.0,29.56,29.56,10.78,18.78
OL000270380,OR0115894,PR00585,2,13.36,0.05,26.72,25.38,12.6,12.78
OL000270381,OR0115895,PR01072,1,69.35,0.0,69.35,69.35,52.01,17.34
OL000270382,OR0115895,PR01032,1,116.91,0.0,116.91,116.91,48.15,68.76
OL000270383,OR0115895,PR00763,2,9.93,0.0,19.86,19.86,15.66,4.2
OL000270384,OR0115895,PR01505,1,35.42,0.0,35.42,35.42,17.27,18.15
OL000270385,OR0115896,PR00059,4,33.4,0.0,133.6,133.6,69.88,63.72
OL000270386,OR0115897,PR01317,2,26.25,0.0,52.5,52.5,20.94,31.56
OL000270387,OR0115897,PR00276,1,88.2,0.05,88.2,83.79,56.95,26.84
OL000270388,OR0115897,PR01500,2,474.5,0.0,949.0,949.0,415.24,533.76
OL000270389,OR0115897,PR00719,1,5.15,0.0,5.15,5.15,3.5,1.65
OL000270390,OR0115898,PR01595,1,7.05,0.0,7.05,7.05,3.51,3.54
OL000270391,OR0115898,PR00652,1,306.53,0.15,306.53,260.55,112.75,147.8
OL000270392,OR0115898,PR00262,3,268.03,0.15,804.09,683.48,338.52,344.96
OL000270393,OR0115898,PR00418,2,28.08,0.0,56.16,56.16,20.52,35.64
OL000270394,OR0115899,PR01389,1,43.65,0.05,43.65,41.47,19.82,21.65
OL000270395,OR0115899,PR01589,1,24.34,0.0,24.34,24.34,17.09,7.25
OL000270396,OR0115899,PR00508,2,11.2,0.0,22.4,22.4,8.48,13.92
OL000270397,OR0115899,PR01558,1,16.56,0.05,16.56,15.73,7.37,8.36
OL000270398,OR0115899,PR00593,1,130.82,0.0,130.82,130.82,50.07,80.75
OL000270399,OR0115899,PR00053,2,24.6,0.0,49.2,49.2,19.68,29.52
OL000270400,OR0115900,PR00292,1,259.64,0.0,259.64,259.64,127.63,132.01
OL000270401,OR0115901,PR01736,1,122.27,0.1,122.27,110.04,54.51,55.53
OL000270402,OR0115901,PR00754,2,6.56,0.1,13.12,11.81,6.36,5.45
OL000270403,OR0115902,PR01785,1,8.5,0.0,8.5,8.5,3.26,5.24
OL000270404,OR0115903,PR01482,1,14.85,0.05,14.85,14.11,5.75,8.36
OL000270405,OR0115904,PR00846,1,10.97,0.1,10.97,9.87,7.99,1.88
OL000270406,OR0115905,PR00374,2,164.46,0.2,328.92,263.14,131.46,131.68
OL000270407,OR0115905,PR00877,2,276.12,0.0,552.24,552.24,253.76,298.48
OL000270408,OR0115905,PR00610,1,161.27,0.0,161.27,161.27,100.42,60.85
OL000270409,OR0115905,PR01098,1,152.05,0.05,152.05,144.45,106.57,37.88
OL000270410,OR0115906,PR01208,1,198.35,0.0,198.35,198.35,142.78,55.57
OL000270411,OR0115907,PR01703,3,6.43,0.05,19.29,18.33,9.09,9.24
OL000270412,OR0115907,PR01244,1,9.81,0.3,9.81,6.87,6.22,0.65
OL000270413,OR0115907,PR00900,1,12.86,0.0,12.86,12.86,6.19,6.67
OL000270414,OR0115908,PR00927,1,46.27,0.0,46.27,46.27,29.33,16.94
OL000270415,OR0115908,PR01181,1,168.43,0.0,168.43,168.43,73.73,94.7
OL000270416,OR0115908,PR00753,3,274.1,0.0,822.3,822.3,576.24,246.06
OL000270417,OR0115908,PR00274,1,10.82,0.15,10.82,9.2,4.17,5.03
OL000270418,OR0115909,PR00529,1,174.57,0.0,174.57,174.57,77.05,97.52
OL000270419,OR0115909,PR00786,1,18.9,0.0,18.9,18.9,9.1,9.8
OL000270420,OR0115910,PR00740,1,55.6,0.0,55.6,55.6,20.73,34.87
OL000270421,OR0115910,PR00296,3,67.42,0.0,202.26,202.26,90.18,112.08
OL000270422,OR0115910,PR01385,1,22.43,0.0,22.43,22.43,9.18,13.25
OL000270423,OR0115910,PR01188,5,12.37,0.05,61.85,58.76,28.95,29.81
OL000270424,OR0115911,PR00448,1,438.56,0.0,438.56,438.56,229.31,209.25
OL000270425,OR0115912,PR00023,1,53.05,0.0,53.05,53.05,22.98,30.07
OL000270426,OR0115912,PR01103,1,56.52,0.25,56.52,42.39,23.69,18.7
OL000270427,OR0115912,PR01539,2,317.99,0.25,635.98,476.98,309.82,167.16
OL000270428,OR0115913,PR00895,1,469.65,0.25,469.65,352.24,205.69,146.55
OL000270429,OR0115914,PR01448,2,19.69,0.0,39.38,39.38,29.78,9.6
OL000270430,OR0115914,PR01714,1,15.7,0.0,15.7,15.7,10.85,4.85
OL000270431,OR0115915,PR01316,1,12.78,0.05,12.78,12.14,5.5,6.64
OL000270432,OR0115916,PR00902,1,7.22,0.0,7.22,7.22,5.06,2.16
OL000270433,OR0115917,PR00483,3,15.87,0.05,47.61,45.23,36.99,8.24
OL000270434,OR0115917,PR00653,1,27.45,0.0,27.45,27.45,13.87,13.58
OL000270435,OR0115917,PR00824,2,5.83,0.1,11.66,10.49,7.02,3.47
OL000270436,OR0115917,PR01695,2,53.94,0.0,107.88,107.88,47.04,60.84
OL000270437,OR0115917,PR00222,1,10.73,0.0,10.73,10.73,4.38,6.35
OL000270438,OR0115918,PR00476,1,224.69,0.0,224.69,224.69,89.13,135.56
OL000270439,OR0115918,PR00287,1,7.79,0.0,7.79,7.79,4.51,3.28
OL000270440,OR0115918,PR01638,4,135.81,0.0,543.24,543.24,250.84,292.4
OL000270441,OR0115919,PR01569,1,71.54,0.05,71.54,67.96,32.16,35.8
OL000270442,OR0115919,PR00074,1,305.1,0.0,305.1,305.1,128.57,176.53
OL000270443,OR0115920,PR01004,2,5.38,0.0,10.76,10.76,4.72,6.04
OL000270444,OR0115920,PR00160,1,9.07,0.05,9.07,8.62,6.04,2.58
OL000270445,OR0115921,PR01787,8,6.78,0.0,54.24,54.24,22.88,31.36
OL000270446,OR0115922,PR01362,1,250.32,0.3,250.32,175.22,148.53,26.69
OL000270447,OR0115923,PR01125,5,166.02,0.05,830.1,788.6,322.35,466.25
OL000270448,OR0115923,PR00665,1,161.9,0.1,161.9,145.71,96.74,48.97
OL000270449,OR0115923,PR00984,1,107.04,0.05,107.04,101.69,75.31,26.38
OL000270450,OR0115923,PR01477,1,246.13,0.0,246.13,246.13,159.56,86.57
OL000270451,OR0115924,PR00424,1,13.88,0.05,13.88,13.19,5.48,7.71
OL000270452,OR0115924,PR00278,3,57.19,0.0,171.57,171.57,117.36,54.21
OL000270453,OR0115924,PR01726,1,8.72,0.0,8.72,8.72,4.84,3.88
OL000270454,OR0115924,PR00696,2,219.15,0.0,438.3,438.3,240.86,197.44
OL000270455,OR0115924,PR01263,2,87.28,0.1,174.56,157.1,65.66,91.44
OL000270456,OR0115925,PR01545,2,32.53,0.05,65.06,61.81,48.52,13.29
OL000270457,OR0115925,PR01217,1,5.68,0.0,5.68,5.68,3.91,1.77
OL000270458,OR0115926,PR00674,4,13.29,0.0,53.16,53.16,32.96,20.2
OL000270459,OR0115926,PR00873,1,14.99,0.05,14.99,14.24,9.26,4.98
OL000270460,OR0115926,PR00410,1,75.5,0.0,75.5,75.5,58.34,17.16
OL000270461,OR0115927,PR01590,2,23.58,0.0,47.16,47.16,28.7,18.46
OL000270462,OR0115927,PR00578,1,27.05,0.05,27.05,25.7,10.02,15.68
OL000270463,OR0115927,PR01335,1,32.5,0.1,32.5,29.25,24.27,4.98
OL000270464,OR0115927,PR00750,1,29.4,0.25,29.4,22.05,21.99,0.06
OL000270465,OR0115928,PR01223,1,51.61,0.0,51.61,51.61,27.46,24.15
OL000270466,OR0115928,PR01601,4,42.87,0.2,171.48,137.18,98.84,38.34
OL000270467,OR0115929,PR00579,1,23.7,0.25,23.7,17.77,13.84,3.93
OL000270468,OR0115929,PR00258,1,20.61,0.05,20.61,19.58,10.51,9.07
OL000270469,OR0115930,PR00583,3,14.87,0.0,44.61,44.61,17.37,27.24
OL000270470,OR0115930,PR01649,1,560.24,0.1,560.24,504.22,284.02,220.2
OL000270471,OR0115931,PR01264,5,12.71,0.05,63.55,60.37,27.15,33.22
OL000270472,OR0115931,PR01497,2,13.33,0.05,26.66,25.33,15.84,9.49
OL000270473,OR0115931,PR01223,2,51.61,0.0,103.22,103.22,54.92,48.3
OL000270474,OR0115932,PR00697,2,624.86,0.0,1249.72,1249.72,553.28,696.44
OL000270475,OR0115932,PR00189,1,9.73,0.0,9.73,9.73,7.48,2.25
OL000270476,OR0115932,PR01607,5,16.31,,81.55,77.47,61.95,15.52
OL000270477,OR0115932,PR01337,1,179.08,0.0,179.08,179.08,97.28,81.8
OL000270478,OR0115933,PR00286,2,5.65,0.0,11.3,11.3,7.98,3.32
OL000270479,OR0115933,PR01570,1,14.34,0.1,14.34,12.91,5.29,7.62
OL000270480,OR0115934,PR00252,2,41.52,0.0,83.04,83.04,58.12,24.92
OL000270481,OR0115935,PR00479,1,12.2,0.0,12.2,12.2,5.82,6.38
OL000270482,OR0115936,PR00543,1,273.45,0.1,273.45,246.1,103.8,142.3
OL000270483,OR0115936,PR00336,1,11.62,0.0,11.62,11.62,4.94,6.68
OL000270484,OR0115936,PR00956,2,115.67,0.0,231.34,231.34,100.8,130.54
OL000270485,OR0115937,PR00055,1,5.09,0.0,5.09,5.09,2.1,2.99
OL000270486,OR0115938,PR01316,1,12.78,0.25,12.78,9.58,5.5,4.08
OL000270487,OR0115939,PR01001,1,136.37,0.0,136.37,136.37,50.89,85.48
OL000270488,OR0115940,PR00156,1,1008.59,0.1,1008.59,907.73,423.19,484.54
OL000270489,OR0115940,PR00294,2,135.03,0.1,270.06,243.05,175.26,67.79
OL000270490,OR0115940,PR00815,1,169.11,0.0,169.11,169.11,98.82,70.29
OL000270491,OR0115940,PR00527,1,18.2,0.0,18.2,18.2,7.69,10.51
OL000270492,OR0115940,PR00628,2,183.41,0.0,366.82,366.82,175.9,190.92
OL000270493,OR0115941,PR01148,1,265.47,0.15,265.47,225.65,101.23,124.42
OL000270494,OR0115941,PR00934,1,48.67,0.0,48.67,48.67,25.57,23.1
OL000270495,OR0115941,PR00843,1,19.42,0.05,19.42,18.45,8.47,9.98
OL000270496,OR0115941,PR01734,1,291.78,0.05,291.78,277.19,120.82,156.37
OL000270497,OR0115942,PR00602,1,410.84,0.0,410.84,410.84,170.18,240.66
OL000270498,OR0115943,PR01600,1,29.41,0.0,29.41,29.41,18.72,10.69
OL000270499,OR0115944,PR00189,1,9.73,0.0,9.73,9.73,7.48,2.25
OL000270500,OR0115945,PR00370,1,143.23,0.0,143.23,143.23,90.55,52.68
OL000270501,OR0115946,PR01020,1,8.33,0.15,8.33,7.08,5.75,1.33
OL000270502,OR0115947,PR00881,1,9.88,0.0,9.88,9.88,7.06,2.82
OL000270503,OR0115948,PR00604,1,28.13,0.0,28.13,28.13,11.89,16.24
OL000270504,OR0115949,PR00040,1,28.69,0.2,28.69,22.95,17.57,5.38
OL000270505,OR0115949,PR00559,2,18.49,0.0,36.98,36.98,20.66,16.32
OL000270506,OR0115949,PR01316,1,12.78,0.0,12.78,12.78,5.5,7.28
OL000270507,OR0115949,PR01535,4,86.58,0.0,346.32,346.32,150.12,196.2
OL000270508,OR0115950,PR01356,2,2.86,0.0,5.72,5.72,3.94,1.78
OL000270509,OR0115950,PR01784,2,371.2,0.0,742.4,742.4,450.3,292.1
OL000270510,OR0115950,PR00278,1,57.19,0.3,57.19,40.03,39.12,0.91
OL000270511,OR0115950,PR01428,2,3.07,0.05,6.14,5.83,3.74,2.09
OL000270512,OR0115951,PR00502,5,26.92,0.15,134.6,114.41,101.2,13.21
OL000270513,OR0115952,PR01221,1,148.12,0.0,148.12,148.12,60.03,88.09
OL000270514,OR0115952,PR00847,1,1036.5,0.0,1036.5,1036.5,413.2,623.3
OL000270515,OR0115952,PR00862,1,4.94,0.0,4.94,4.94,2.4,2.54
OL000270516,OR0115953,PR01634,1,13.24,0.0,13.24,13.24,9.13,4.11
OL000270517,OR0115953,PR00158,1,29.12,0.0,29.12,29.12,15.01,14.11
OL000270518,OR0115953,PR01337,1,179.08,0.15,179.08,152.22,97.28,54.94
OL000270519,OR0115954,PR00695,1,20.72,0.0,20.72,20.72,10.2,10.52
OL000270520,OR0115954,PR00517,4,14.78,0.0,59.12,59.12,21.56,37.56
OL000270521,OR0115954,PR01223,2,51.61,0.0,103.22,103.22,54.92,48.3
OL000270522,OR0115954,PR01364,2,50.94,0.0,101.88,101.88,65.3,36.58
OL000270523,OR0115954,PR00250,2,122.24,0.0,244.48,244.48,146.04,98.44
OL000270524,OR0115954,PR00503,1,386.69,0.05,386.69,367.36,147.55,219.81
OL000270525,OR0115955,PR01763,2,29.75,0.0,59.5,59.5,41.04,18.46
OL000270526,OR0115955,PR00161,1,95.59,0.0,95.59,95.59,38.16,57.43
OL000270527,OR0115955,PR01506,3,59.94,0.0,179.82,179.82,85.68,94.14
OL000270528,OR0115955,PR00563,3,191.3,0.05,573.9,545.2,295.29,249.91
OL000270529,OR0115956,PR01058,3,36.96,0.05,110.88,105.34,41.88,63.46
OL000270530,OR0115956,PR00470,1,315.87,0.25,315.87,236.9,186.09,50.81
OL000270531,OR0115956,PR00469,4,65.64,0.25,262.56,196.92,128.32,68.6
OL000270532,OR0115957,PR00325,1,10.77,0.0,10.77,10.77,6.46,4.31
OL000270533,OR0115957,PR00040,4,28.69,0.0,114.76,114.76,70.28,44.48
OL000270534,OR0115957,PR01059,1,83.73,0.0,83.73,83.73,31.5,52.23
OL000270535,OR0115957,PR00113,2,13.38,0.05,26.76,25.42,11.16,14.26
OL000270536,OR0115958,PR00426,1,131.09,0.0,131.09,131.09,67.49,63.6
OL000270537,OR0115958,PR01677,2,9.29,0.0,18.58,18.58,8.08,10.5
OL000270538,OR0115958,PR01561,3,24.39,0.1,73.17,65.85,47.31,18.54
OL000270539,OR0115959,PR00257,1,113.83,0.0,113.83,113.83,71.82,42.01
OL000270540,OR0115959,PR01575,1,570.69,0.0,570.69,570.69,271.98,298.71
OL000270541,OR0115960,PR00250,2,122.24,0.0,244.48,244.48,146.04,98.44
OL000270542,OR0115960,PR00037,1,15.34,0.0,15.34,15.34,5.95,9.39
OL000270543,OR0115961,PR01515,1,72.03,0.2,72.03,57.62,31.64,25.98
OL000270544,OR0115961,PR01306,1,30.99,0.0,30.99,30.99,17.1,13.89
OL000270545,OR0115962,PR00799,1,11.15,0.0,11.15,11.15,5.77,5.38
OL000270546,OR0115962,PR01528,1,38.21,0.05,38.21,36.3,21.98,14.32
OL000270547,OR0115963,PR01687,2,46.08,0.1,92.16,82.94,47.42,35.52
OL000270548,OR0115964,PR00420,3,190.22,0.2,570.66,456.53,209.52,247.01
OL000270549,OR0115964,PR00038,1,36.49,0.25,36.49,27.37,15.38,11.99
OL000270550,OR0115964,PR00881,1,9.88,0.2,9.88,7.9,7.06,0.84
OL000270551,OR0115964,PR00163,2,35.36,0.0,70.72,70.72,38.28,32.44
OL000270552,OR0115965,PR01158,4,280.76,0.0,1123.04,1123.04,475.84,647.2
OL000270553,OR0115966,PR01678,1,221.43,0.0,221.43,221.43,120.19,101.24
OL000270554,OR0115966,PR00406,1,17.64,0.0,17.64,17.64,9.09,8.55
OL000270555,OR0115967,PR00960,1,4.23,0.25,4.23,3.17,3.18,-0.01
OL000270556,OR0115967,PR00398,1,7.18,0.0,7.18,7.18,5.35,1.83
OL000270557,OR0115967,PR00055,2,5.09,0.0,10.18,10.18,4.2,5.98
OL000270558,OR0115968,PR01570,5,14.34,0.05,71.7,68.11,26.45,41.66
OL000270559,OR0115969,PR00009,5,140.78,0.0,703.9,703.9,281.3,422.6
OL000270560,OR0115969,PR01039,1,125.04,0.0,125.04,125.04,58.78,66.26
OL000270561,OR0115970,PR00208,1,31.66,0.0,31.66,31.66,17.8,13.86
OL000270562,OR0115971,PR00328,2,27.97,0.0,55.94,55.94,31.88,24.06
OL000270563,OR0115971,PR00765,8,3.57,0.0,28.56,28.56,11.36,17.2
OL000270564,OR0115971,PR01467,2,10.09,0.0,20.18,20.18,9.7,10.48
OL000270565,OR0115972,PR00806,1,17.99,0.0,17.99,17.99,13.36,4.63
OL000270566,OR0115973,PR00483,3,15.87,0.0,47.61,47.61,36.99,10.62
OL000270567,OR0115973,PR00469,2,65.64,0.0,131.28,131.28,64.16,67.12
OL000270568,OR0115973,PR00180,1,6.66,0.15,6.66,5.66,4.83,0.83
OL000270569,OR0115974,PR01257,1,110.84,0.0,110.84,110.84,52.84,58.0
OL000270570,OR0115975,PR01623,1,7.05,0.0,7.05,7.05,2.94,4.11
OL000270571,OR0115976,PR00363,2,562.22,0.1,1124.44,1012.0,517.52,494.48
OL000270572,OR0115977,PR01324,1,27.05,0.05,27.05,25.7,11.41,14.29
OL000270573,OR0115978,PR00357,1,80.11,0.2,80.11,64.09,45.23,18.86
OL000270574,OR0115979,PR01205,1,5.13,0.05,5.13,4.87,2.41,2.46
OL000270575,OR0115979,PR01441,1,227.18,0.0,227.18,227.18,129.12,98.06
OL000270576,OR0115980,PR01728,2,3.34,0.0,6.68,6.68,4.92,1.76
OL000270577,OR0115980,PR00914,1,240.31,0.2,240.31,192.25,99.28,92.97
OL000270578,OR0115981,PR00444,1,27.16,0.0,27.16,27.16,9.73,17.43
OL000270579,OR0115982,PR01402,1,228.0,0.0,228.0,228.0,153.16,74.84
OL000270580,OR0115982,PR01556,1,234.4,0.05,234.4,222.68,91.16,131.52
OL000270581,OR0115982,PR00842,1,5.83,0.0,5.83,5.83,4.45,1.38
OL000270582,OR0115982,PR00156,3,1008.59,0.15,3025.77,2571.9,1269.57,1302.33
OL000270583,OR0115983,PR00593,1,130.82,0.1,130.82,117.74,50.07,67.67
OL000270584,OR0115983,PR00699,1,4.92,0.0,4.92,4.92,3.57,1.35
OL000270585,OR0115984,PR00110,1,21.46,0.0,21.46,21.46,16.73,4.73
OL000270586,OR0115984,PR00006,1,12.93,0.0,12.93,12.93,8.36,4.57
OL000270587,OR0115984,PR00778,1,78.92,0.1,78.92,71.03,28.21,42.82
OL000270588,OR0115984,PR01193,2,23.44,0.2,46.88,37.5,34.12,3.38
OL000270589,OR0115985,PR00869,5,223.34,0.0,1116.7,1116.7,410.25,706.45
OL000270590,OR0115985,PR01235,1,87.25,0.0,87.25,87.25,33.21,54.04
